customer_id,customer_name,street_address,city,zipcode,county,region,viewing_frequency,Total_No_of_Shows,total_view_duration,total_no_of_shows,churn
42448,49295,99,3188,48160,998,1,0,14.467085191269655,,,0
16958,19401,25062,2945,48071,663,1,239,29.0,10994.0,29.0,0
37815,6488,12619,2339,77059,410,3,0,14.467085191269655,,,0
22675,6465,4535,4790,97477,516,4,147,14.0,6815.0,14.0,0
47841,15780,26575,5537,92596,792,4,0,14.467085191269655,,,0
36791,11879,14156,1470,18045,658,0,0,14.467085191269655,,,1
24620,35816,6661,1205,33525,702,2,0,14.467085191269655,,,0
17431,26535,18472,373,94704,8,4,131,13.0,6161.0,13.0,0
40847,46146,43945,4329,2131,910,0,0,14.467085191269655,,,1
10949,35746,46816,211,30906,786,2,0,14.467085191269655,,,1
37105,9949,33407,3906,61615,713,1,0,14.467085191269655,,,0
11232,37313,18699,2004,51022,866,1,0,14.467085191269655,,,0
4418,41248,38581,4417,33710,727,2,79,14.0,3512.0,14.0,0
8131,3056,34492,129,48103,998,1,0,14.467085191269655,,,0
33234,34820,47236,2140,6106,413,0,0,14.467085191269655,,,0
16299,40902,19550,4458,94903,569,4,38,7.0,1453.0,7.0,1
36416,25266,312,5076,8690,594,0,0,14.467085191269655,,,0
32848,43617,20393,1280,32738,978,2,0,14.467085191269655,,,0
8104,39537,2813,2443,45640,463,1,0,14.467085191269655,,,0
9622,20958,27137,256,21216,47,0,0,14.467085191269655,,,0
10393,13265,5909,4353,75189,802,3,0,14.467085191269655,,,1
46539,370,22199,2443,45640,463,1,0,14.467085191269655,,,0
42296,24377,38131,4985,75160,483,3,0,14.467085191269655,,,1
13687,26036,26164,2967,93546,614,4,120,14.0,5170.0,14.0,0
29988,7447,44204,1056,43201,339,1,0,14.467085191269655,,,0
41618,46671,5597,3786,60067,221,1,0,14.467085191269655,,,1
2152,12141,44645,2339,77040,410,3,192,26.0,9255.0,26.0,0
49279,25938,15873,741,63701,148,1,0,14.467085191269655,,,0
9724,16420,19809,4790,45503,193,1,0,14.467085191269655,,,0
14028,31832,48505,2339,77075,410,3,38,3.0,1870.0,3.0,1
37899,4225,25477,129,48108,998,1,0,14.467085191269655,,,0
14618,40860,14395,5038,43614,551,1,147,19.0,6191.0,19.0,1
33145,16811,32112,61,4002,1050,0,0,14.467085191269655,,,0
15185,10354,25325,1832,13069,685,0,145,19.0,6737.0,19.0,1
25608,6272,25319,4220,23223,423,0,0,14.467085191269655,,,1
38067,49845,11383,5220,92394,822,4,0,14.467085191269655,,,0
22774,24990,4355,3767,52322,471,1,8,2.0,359.0,2.0,1
44811,29773,30886,531,34208,565,2,0,14.467085191269655,,,0
15106,42484,35695,3427,75173,211,3,126,14.0,5482.0,14.0,0
26899,17724,21664,2513,77494,336,3,0,14.467085191269655,,,1
3479,46850,13167,3062,72113,759,2,144,14.0,5643.0,14.0,0
184,28361,3532,1798,22407,881,0,89,12.0,3143.0,12.0,0
3341,29313,12699,852,17202,339,0,36,7.0,1712.0,7.0,1
46674,45895,18869,1747,80521,519,3,0,14.467085191269655,,,0
36614,8694,2944,3129,11747,910,0,0,14.467085191269655,,,0
33347,7208,7452,3319,18444,507,0,0,14.467085191269655,,,1
35144,32968,14412,2892,40208,467,2,0,14.467085191269655,,,0
3459,41700,20286,839,75833,531,3,101,14.0,4187.0,14.0,0
49036,26152,13045,5531,27896,1028,2,0,14.467085191269655,,,0
30819,28918,8438,4285,20853,620,0,0,14.467085191269655,,,0
9813,25730,1249,2475,18434,507,0,0,14.467085191269655,,,1
2141,21183,20806,3634,48237,663,1,209,29.0,9521.0,29.0,0
23854,42896,20941,629,85326,568,3,119,14.0,5445.0,14.0,0
848,25095,41010,5515,25661,605,2,59,10.0,2828.0,10.0,1
35121,19469,49268,3082,46055,398,1,0,14.467085191269655,,,0
19897,20888,44569,755,92009,823,4,57,7.0,2537.0,7.0,1
43981,13098,1769,641,14210,315,0,0,14.467085191269655,,,0
39912,19416,23070,3626,63368,882,1,0,14.467085191269655,,,1
32712,29310,20788,2695,34639,702,2,0,14.467085191269655,,,0
34408,40931,44965,343,49021,299,1,0,14.467085191269655,,,0
19910,20121,30412,5433,6498,598,0,150,14.0,7333.0,14.0,0
3130,47810,48464,602,21225,23,0,70,8.0,3666.0,8.0,0
20441,9089,33002,4784,34609,426,2,118,13.0,4452.0,13.0,0
12860,20859,2347,4033,13140,165,0,140,14.0,6090.0,14.0,0
44007,1642,38726,1981,76049,437,3,0,14.467085191269655,,,0
7891,15120,43695,656,27217,7,2,0,14.467085191269655,,,0
37314,24117,25736,5629,98903,1044,4,0,14.467085191269655,,,0
16286,22583,28656,4118,20132,549,0,121,14.0,5322.0,14.0,0
14180,47544,18317,3466,28127,896,2,134,14.0,6345.0,14.0,0
26774,47921,8402,2216,20171,318,0,0,14.467085191269655,,,0
30535,9567,11813,5220,92394,822,4,0,14.467085191269655,,,0
16127,10679,44195,4702,8879,598,0,26,6.0,749.0,6.0,1
23789,33925,20762,4201,98056,491,4,108,14.0,5457.0,14.0,0
44704,2239,36451,303,77521,410,3,0,14.467085191269655,,,0
38032,45489,47635,773,23314,461,0,0,14.467085191269655,,,1
38705,39552,33590,910,95926,135,4,0,14.467085191269655,,,1
796,12740,25467,1635,22031,318,0,202,20.0,10177.0,20.0,1
43147,48495,24832,2881,90019,548,4,0,14.467085191269655,,,0
4146,15327,43802,1805,77541,107,3,69,9.0,3015.0,9.0,1
29099,47534,6048,5346,76087,700,3,0,14.467085191269655,,,0
7558,24237,37871,2689,90713,548,4,0,14.467085191269655,,,1
14543,18655,27728,4326,77471,336,3,86,14.0,3943.0,14.0,0
14945,5396,9003,901,63005,891,1,121,14.0,5504.0,14.0,0
19383,40594,10758,2893,80538,519,3,98,9.0,4077.0,9.0,1
2686,40845,666,67,75002,211,3,102,14.0,4250.0,14.0,0
40932,42172,6122,2404,46222,570,1,0,14.467085191269655,,,0
9503,19037,27527,501,2114,910,0,0,14.467085191269655,,,0
45252,23107,8327,1016,24230,1034,0,0,14.467085191269655,,,0
42543,5407,20233,2695,34639,702,2,0,14.467085191269655,,,0
6672,45598,25903,2339,77026,410,3,0,14.467085191269655,,,0
37444,39545,194,4440,92131,823,4,0,14.467085191269655,,,0
10212,24579,8341,3664,25902,766,2,0,14.467085191269655,,,0
25990,32768,8999,4390,63301,882,1,0,14.467085191269655,,,0
19932,231,15317,352,7719,613,0,125,13.0,4560.0,13.0,0
37445,44269,10805,2339,77058,410,3,0,14.467085191269655,,,1
43502,7303,22035,4458,94901,569,4,0,14.467085191269655,,,0
34019,38238,25544,4561,11784,910,0,0,14.467085191269655,,,0
20429,38901,4179,1865,29053,535,2,118,14.0,5100.0,14.0,0
40137,6305,11649,1951,80403,467,3,0,14.467085191269655,,,0
22128,2917,33903,4993,32162,914,2,272,28.0,12909.0,28.0,1
34833,5041,22915,46,87110,80,3,0,14.467085191269655,,,0
2197,49623,1504,1230,33897,736,2,80,12.0,3609.0,12.0,0
878,17194,40115,1187,90230,548,4,20,3.0,1041.0,3.0,1
35658,7723,17975,1234,95616,1049,4,0,14.467085191269655,,,0
48727,33337,41971,3233,66202,471,1,0,14.467085191269655,,,0
8373,47385,294,4102,8550,594,0,0,14.467085191269655,,,0
44094,35262,39143,256,21215,47,0,0,14.467085191269655,,,0
41801,43287,11734,1115,13045,223,0,0,14.467085191269655,,,1
46836,192,40510,339,43311,545,1,0,14.467085191269655,,,0
29498,45033,35689,1771,76179,928,3,0,14.467085191269655,,,1
20481,18290,13768,3950,56474,159,1,118,13.0,5508.0,13.0,0
36185,13946,45774,2446,32204,295,2,0,14.467085191269655,,,0
48865,40858,11509,2882,95030,836,4,0,14.467085191269655,,,0
13899,13999,27201,1205,33525,702,2,100,10.0,4996.0,10.0,0
36175,23064,3493,5333,54401,567,1,0,14.467085191269655,,,1
40349,28774,18151,2763,66220,471,1,0,14.467085191269655,,,0
49809,41193,16348,5590,98072,491,4,0,14.467085191269655,,,0
19491,32895,29056,5657,33542,702,2,103,14.0,4499.0,14.0,0
31955,504,7460,1851,92844,679,4,0,14.467085191269655,,,0
30769,17154,1207,4576,37862,854,2,0,14.467085191269655,,,1
11500,47032,36657,2192,59602,534,4,0,14.467085191269655,,,0
21808,6316,28958,3490,56567,689,1,44,3.0,2518.0,3.0,1
45267,187,34682,471,83713,1,4,0,14.467085191269655,,,0
36504,27051,16524,4440,92109,823,4,0,14.467085191269655,,,0
26412,5493,42025,1771,76132,928,3,0,14.467085191269655,,,1
43070,47244,31731,296,66713,180,1,0,14.467085191269655,,,0
26721,23422,45341,2970,20109,756,0,0,14.467085191269655,,,0
7326,25425,3599,1255,77536,410,3,0,14.467085191269655,,,0
32083,22927,23520,2647,92677,679,4,0,14.467085191269655,,,1
21542,8065,16945,4429,28146,808,2,79,10.0,3814.0,10.0,0
23493,23481,46453,4408,63124,891,1,52,5.0,2472.0,5.0,1
15692,17943,29457,5444,91361,971,4,127,13.0,5507.0,13.0,0
28762,31506,16667,4316,28458,292,2,0,14.467085191269655,,,0
10832,38682,22810,1891,85296,568,3,0,14.467085191269655,,,0
33358,24683,31857,247,91706,548,4,0,14.467085191269655,,,0
35286,27964,16518,3934,85029,568,3,0,14.467085191269655,,,0
42026,49866,35884,2740,77573,351,3,0,14.467085191269655,,,0
15777,16865,19836,2881,90007,548,4,144,17.0,6478.0,17.0,1
15338,33150,43508,5543,21244,48,0,32,5.0,1653.0,5.0,0
26437,42611,23430,2351,28638,139,2,0,14.467085191269655,,,0
7234,25778,10610,5424,54669,504,1,0,14.467085191269655,,,0
3543,3226,40918,3701,91764,822,4,17,2.0,935.0,2.0,1
16210,20019,8627,71,48002,884,1,137,13.0,5600.0,13.0,0
6628,31237,27286,1056,43214,339,1,0,14.467085191269655,,,1
13895,2231,29635,2096,45634,976,1,2,1.0,53.0,1.0,1
47725,18163,14308,4433,84115,819,3,0,14.467085191269655,,,0
4491,48200,10572,4736,91030,548,4,81,12.0,3676.0,12.0,1
23522,2302,24300,5439,43082,268,1,265,26.0,11573.0,26.0,0
3278,3846,48454,907,60617,221,1,171,14.0,6652.0,14.0,0
24131,1182,15159,1651,12733,911,0,0,14.467085191269655,,,0
12140,24954,7980,4716,91733,548,4,216,22.0,10166.0,22.0,1
29046,18169,21876,4907,94086,836,4,0,14.467085191269655,,,1
26019,4090,14490,1202,77433,410,3,0,14.467085191269655,,,0
44919,44349,19239,4447,95125,836,4,0,14.467085191269655,,,0
46872,38629,28112,2951,19962,488,0,0,14.467085191269655,,,0
16557,17962,46836,2807,11757,910,0,162,16.0,6704.0,16.0,1
13560,37788,4053,860,77530,410,3,83,11.0,4448.0,11.0,0
42227,44646,44104,609,80020,118,3,0,14.467085191269655,,,0
20166,37321,14863,3962,95666,18,4,186,23.0,8847.0,23.0,1
36522,37423,47349,1771,76179,928,3,0,14.467085191269655,,,0
12172,9030,34698,4492,34241,840,2,83,12.0,3681.0,12.0,1
29602,27226,36806,3692,98512,936,4,0,14.467085191269655,,,0
17487,12047,34832,3300,28655,128,2,238,24.0,10501.0,24.0,1
26656,43468,24579,5540,5089,1031,0,0,14.467085191269655,,,0
46690,31266,28023,4447,95127,836,4,0,14.467085191269655,,,0
18038,31954,43870,3213,53223,603,1,108,13.0,4776.0,13.0,0
11604,25873,10512,4122,98375,723,4,0,14.467085191269655,,,1
10941,42108,48298,2881,90019,548,4,0,14.467085191269655,,,0
21515,28054,13525,5383,91790,548,4,210,26.0,10159.0,26.0,1
21003,23591,8965,2356,77396,410,3,149,20.0,6807.0,20.0,1
29123,7705,10150,3852,91104,548,4,0,14.467085191269655,,,1
14001,2498,10565,3270,36116,620,2,20,1.0,1109.0,1.0,1
2769,47586,27986,1063,48382,663,1,209,22.0,9255.0,22.0,1
18387,1569,31309,3511,23606,650,0,94,14.0,4518.0,14.0,0
45423,26762,40248,165,5250,72,0,0,14.467085191269655,,,0
8668,18801,5836,4143,91730,822,4,0,14.467085191269655,,,1
9537,42915,3813,871,25414,467,2,0,14.467085191269655,,,0
8106,32186,12784,3776,90272,548,4,0,14.467085191269655,,,0
6613,3004,4890,3092,15136,16,0,0,14.467085191269655,,,0
3126,37073,27658,1767,32548,669,2,206,29.0,9138.0,29.0,0
36024,27618,24217,2819,85340,568,3,0,14.467085191269655,,,1
49119,34393,30709,2683,33810,736,2,0,14.467085191269655,,,0
2978,38177,10782,2339,77023,410,3,120,14.0,5696.0,14.0,0
14731,17082,43172,5330,53188,1000,1,252,26.0,11287.0,26.0,0
9764,11471,21234,3181,7432,76,0,0,14.467085191269655,,,1
18083,26091,32882,3934,85034,568,3,175,25.0,7053.0,25.0,1
49191,40883,40156,874,28217,591,2,0,14.467085191269655,,,0
38723,10473,13556,5332,54981,1001,1,0,14.467085191269655,,,0
22562,34475,5242,1056,43207,339,1,99,10.0,5399.0,10.0,1
15607,20092,31251,3718,32811,679,2,50,5.0,2089.0,5.0,1
23866,15840,37191,160,76226,270,3,95,10.0,4198.0,10.0,0
31580,10276,23272,602,11238,495,0,0,14.467085191269655,,,1
28128,26775,48792,1812,93705,344,4,0,14.467085191269655,,,1
24662,28231,48389,1906,23060,423,0,0,14.467085191269655,,,0
48156,41593,21719,2508,64127,463,1,0,14.467085191269655,,,0
16978,45496,2251,138,60002,511,1,184,23.0,7521.0,23.0,1
22648,25437,40274,199,30349,346,2,163,14.0,6756.0,14.0,0
42043,45551,43215,2339,77016,410,3,0,14.467085191269655,,,0
48289,12658,31909,4961,32778,511,2,0,14.467085191269655,,,0
18025,37539,1601,2339,77016,410,3,248,27.0,10725.0,27.0,1
29601,1036,5554,5629,98901,1044,4,0,14.467085191269655,,,0
18719,26752,36802,2041,75401,447,3,209,18.0,9180.0,18.0,1
21423,36861,42948,4306,13440,675,0,134,14.0,6375.0,14.0,0
3965,7398,29311,907,60641,221,1,228,29.0,10587.0,29.0,0
34072,17256,42724,1076,28612,128,2,0,14.467085191269655,,,0
7279,11556,1703,3290,56560,196,1,0,14.467085191269655,,,0
30249,11103,37437,3701,97914,562,4,0,14.467085191269655,,,0
13215,2572,11529,2927,98087,870,4,126,14.0,5474.0,14.0,0
13254,12008,42203,4717,60177,480,1,120,13.0,5881.0,13.0,0
29844,46375,42495,5484,54247,566,1,0,14.467085191269655,,,1
36751,17708,3177,970,50428,167,1,0,14.467085191269655,,,0
15487,34641,39998,2199,89011,193,4,202,29.0,8969.0,29.0,0
38892,49948,5982,757,46032,394,1,0,14.467085191269655,,,0
47517,37418,23878,3100,60051,582,1,0,14.467085191269655,,,0
33648,2367,24687,2311,14472,616,0,0,14.467085191269655,,,0
43176,38610,17387,3154,32953,108,2,0,14.467085191269655,,,0
7951,13833,7723,1455,62201,884,1,0,14.467085191269655,,,0
6350,1495,29796,4869,91604,548,4,0,14.467085191269655,,,0
28617,43634,41361,5186,98661,193,4,0,14.467085191269655,,,1
36142,28747,46860,1256,60015,511,1,0,14.467085191269655,,,0
33068,46212,41556,4053,34952,892,2,0,14.467085191269655,,,0
23639,28759,28486,4794,93265,951,4,44,5.0,1857.0,5.0,1
29445,35123,36041,1382,8812,873,0,0,14.467085191269655,,,0
41164,43492,41157,3969,8071,367,0,0,14.467085191269655,,,0
31541,13611,34612,715,75422,447,3,0,14.467085191269655,,,0
38536,21967,7141,538,39047,770,2,0,14.467085191269655,,,0
24472,39178,20772,2683,33801,736,2,0,14.467085191269655,,,0
1871,43127,5730,3531,20181,756,0,115,14.0,4893.0,14.0,0
11030,4267,14937,4245,85263,568,3,0,14.467085191269655,,,0
3143,39799,49458,2756,84043,963,3,117,13.0,5465.0,13.0,0
17993,7652,24653,206,12912,201,0,18,2.0,975.0,2.0,1
38831,41165,30816,4390,63304,882,1,0,14.467085191269655,,,1
45090,26690,7068,3272,20886,620,0,0,14.467085191269655,,,0
40517,26835,19427,4440,92108,823,4,0,14.467085191269655,,,0
25721,17102,28966,3489,10014,646,0,0,14.467085191269655,,,1
23164,34056,4231,2577,22485,492,0,14,2.0,762.0,2.0,1
3365,25205,27391,1970,10924,679,0,257,29.0,11614.0,29.0,0
4384,9631,8788,2142,10530,1010,0,284,28.0,13945.0,28.0,0
37630,6822,4698,3291,93021,971,4,0,14.467085191269655,,,0
36388,42330,34868,4988,77591,351,3,0,14.467085191269655,,,0
10387,29254,7526,3777,91331,548,4,0,14.467085191269655,,,1
44762,42912,48163,5244,76705,585,3,0,14.467085191269655,,,0
12862,1319,15968,1202,77433,410,3,131,13.0,5960.0,13.0,0
29401,49937,4465,2446,32218,295,2,0,14.467085191269655,,,0
8809,15395,25987,4440,92105,823,4,0,14.467085191269655,,,0
49647,19059,14622,2404,46214,570,1,0,14.467085191269655,,,0
17519,24963,13313,1237,77535,536,3,2,1.0,58.0,1.0,1
13113,28732,45405,1812,93727,344,4,91,9.0,4112.0,9.0,1
47050,39631,19648,1344,19901,488,0,0,14.467085191269655,,,0
15123,35097,10168,3235,91345,548,4,243,29.0,10916.0,29.0,0
2765,47320,29448,1516,12732,911,0,91,8.0,4366.0,8.0,1
16371,37536,9926,1725,92337,822,4,34,6.0,1240.0,6.0,0
12770,25246,5397,234,91702,548,4,163,27.0,7166.0,27.0,1
20004,2160,3550,2024,80634,1007,3,177,17.0,7351.0,17.0,1
3678,40506,2663,907,60628,221,1,55,5.0,2510.0,5.0,0
28142,46568,16150,4925,8085,367,0,0,14.467085191269655,,,0
41186,3015,21108,4393,34771,684,2,0,14.467085191269655,,,0
18915,34867,21775,1354,78619,416,3,111,9.0,5590.0,9.0,1
26805,45922,45476,3181,7432,76,0,0,14.467085191269655,,,1
31592,36857,43805,3586,76182,928,3,0,14.467085191269655,,,0
2318,14734,1498,2106,23669,397,0,196,29.0,9454.0,29.0,0
11073,21831,3895,1851,92840,679,4,0,14.467085191269655,,,1
18608,11346,36667,960,48346,663,1,112,12.0,5353.0,12.0,0
19673,15386,21099,629,85326,568,3,13,2.0,696.0,2.0,1
11989,31106,20626,165,76006,928,3,131,14.0,5299.0,14.0,0
10751,33708,23222,757,46033,394,1,0,14.467085191269655,,,1
3327,21952,46557,1304,48228,1003,1,98,14.0,4656.0,14.0,0
6551,42966,8570,2630,91744,548,4,0,14.467085191269655,,,1
44715,24141,41601,755,92011,823,4,0,14.467085191269655,,,0
7906,35052,18864,1237,45431,382,1,0,14.467085191269655,,,0
15416,10017,42047,732,48187,1003,1,8,2.0,339.0,2.0,1
28427,43809,33639,342,48111,1003,1,0,14.467085191269655,,,0
29382,32674,37923,1769,46804,17,1,0,14.467085191269655,,,0
21293,9258,14672,1580,75119,308,3,249,29.0,12597.0,29.0,0
35197,36807,19471,5371,11704,910,0,0,14.467085191269655,,,0
4080,5146,25390,548,76424,903,3,198,29.0,9101.0,29.0,0
13478,33225,20236,729,91304,548,4,6,2.0,293.0,2.0,1
25165,10928,22622,157,35739,538,2,0,14.467085191269655,,,0
31339,22155,7690,3711,97045,191,4,0,14.467085191269655,,,0
29711,24630,19691,2829,80120,27,3,0,14.467085191269655,,,1
37284,41339,25419,4972,92591,792,4,0,14.467085191269655,,,0
30321,334,34701,5593,91364,548,4,0,14.467085191269655,,,1
33581,4929,43780,430,24060,620,0,0,14.467085191269655,,,1
19927,4135,34451,3129,11747,910,0,40,5.0,2211.0,5.0,1
39785,44875,22173,5056,66606,859,1,0,14.467085191269655,,,0
18478,22436,3258,214,80018,27,3,243,29.0,11518.0,29.0,0
20214,24518,17634,2772,25971,594,2,134,12.0,7413.0,12.0,0
19166,45139,31198,1056,43213,339,1,266,29.0,12387.0,29.0,0
10629,49356,17233,1808,26218,962,2,0,14.467085191269655,,,0
47808,25348,17203,1501,92020,823,4,0,14.467085191269655,,,0
34396,39804,46060,5419,33405,695,2,0,14.467085191269655,,,1
21081,35150,29567,1611,80620,1007,3,20,5.0,946.0,5.0,0
3828,45042,7685,2787,67901,855,1,266,25.0,12838.0,25.0,0
12099,30137,35949,1051,65202,98,1,12,5.0,377.0,5.0,1
37285,46496,2296,1038,38017,860,2,0,14.467085191269655,,,0
28499,18841,5338,4628,85635,204,3,0,14.467085191269655,,,0
20019,49362,17160,215,78734,947,3,109,14.0,4771.0,14.0,0
41654,32135,41498,1850,48135,1003,1,0,14.467085191269655,,,0
19386,45536,8165,4443,94103,824,4,61,10.0,2153.0,10.0,1
32097,17453,2661,4440,92131,823,4,0,14.467085191269655,,,0
40781,42786,12373,1723,11358,763,0,0,14.467085191269655,,,0
27736,48170,15831,501,2127,910,0,0,14.467085191269655,,,0
6955,19161,17465,1908,21060,23,0,0,14.467085191269655,,,0
3535,9253,9786,1464,98802,285,4,95,11.0,4289.0,11.0,0
24540,41862,40535,4408,63130,891,1,0,14.467085191269655,,,0
14889,44178,47351,2446,32220,295,2,70,8.0,2625.0,8.0,1
25412,12636,39197,5054,84074,944,3,0,14.467085191269655,,,1
31956,7326,41412,2339,77087,410,3,0,14.467085191269655,,,1
16716,38279,41021,4269,14611,616,0,122,14.0,4910.0,14.0,0
49375,46466,26454,2339,77008,410,3,0,14.467085191269655,,,0
29623,5867,22927,3224,55427,422,1,0,14.467085191269655,,,1
39144,45802,16999,4063,97233,629,4,0,14.467085191269655,,,0
35780,31540,21407,2881,90043,548,4,0,14.467085191269655,,,0
8720,33638,48540,211,67010,134,1,0,14.467085191269655,,,0
27079,34160,639,514,20721,755,0,0,14.467085191269655,,,1
38951,48056,20701,3972,15237,16,0,0,14.467085191269655,,,0
31559,26231,36575,779,27511,983,2,0,14.467085191269655,,,0
31689,26290,5592,2881,90033,548,4,0,14.467085191269655,,,0
48761,49032,2286,4122,98372,723,4,0,14.467085191269655,,,0
41839,18417,36057,3213,53212,603,1,0,14.467085191269655,,,0
35784,29036,45092,2881,90059,548,4,0,14.467085191269655,,,0
27391,29774,32238,2153,32145,888,2,0,14.467085191269655,,,1
18519,48123,24515,3906,85383,568,3,111,14.0,4921.0,14.0,0
9253,42221,2352,1669,30214,326,2,0,14.467085191269655,,,1
5434,28539,46293,556,77833,996,3,0,14.467085191269655,,,0
11628,32587,19818,4220,23223,423,0,0,14.467085191269655,,,0
29556,37938,42735,275,5641,996,0,0,14.467085191269655,,,0
32902,22425,1184,2143,47244,54,1,0,14.467085191269655,,,0
35563,986,33834,1771,76133,928,3,0,14.467085191269655,,,0
12331,40178,25379,4817,24401,900,0,48,7.0,1539.0,7.0,0
6683,12786,3873,2736,84040,255,3,0,14.467085191269655,,,0
32304,17594,12376,4790,65802,382,1,0,14.467085191269655,,,1
14031,3475,40612,871,25414,467,2,218,19.0,10656.0,19.0,1
35193,3630,41360,1922,85302,568,3,0,14.467085191269655,,,0
13985,8472,47007,4285,20850,620,0,246,25.0,11319.0,25.0,1
31064,12572,23451,4063,97222,191,4,0,14.467085191269655,,,1
27166,7043,28723,3237,77459,336,3,0,14.467085191269655,,,0
44039,48674,1370,4272,29732,1050,2,0,14.467085191269655,,,0
44805,25743,39059,4748,6074,413,0,0,14.467085191269655,,,0
21349,12669,38895,362,97702,272,4,149,14.0,6414.0,14.0,0
22048,36767,42192,5439,43082,268,1,124,14.0,6006.0,14.0,0
22429,7497,24193,4642,93063,971,4,35,6.0,1121.0,6.0,1
5135,2933,4780,1617,80439,467,3,0,14.467085191269655,,,1
48539,1268,735,4901,91352,548,4,0,14.467085191269655,,,0
3910,23279,20605,2845,46947,159,1,124,14.0,6074.0,14.0,0
44504,560,12442,4076,98370,497,4,0,14.467085191269655,,,0
38436,10214,6112,1635,22033,318,0,0,14.467085191269655,,,0
14533,26694,43646,1457,44626,897,1,27,6.0,1110.0,6.0,1
8339,14118,13037,2416,34453,190,2,0,14.467085191269655,,,0
6342,38378,47137,5074,49685,376,1,0,14.467085191269655,,,1
18775,36020,38192,4948,33634,432,2,212,25.0,8530.0,25.0,0
10803,43179,14471,5246,85355,568,3,0,14.467085191269655,,,0
30009,41370,10530,4063,97236,629,4,0,14.467085191269655,,,0
36820,11670,42725,4439,92404,822,4,0,14.467085191269655,,,1
6744,3572,14750,1937,97443,285,4,0,14.467085191269655,,,1
48793,35627,48357,46,87108,80,3,0,14.467085191269655,,,0
16150,7122,10347,2688,2347,735,0,126,14.0,6305.0,14.0,0
31403,20998,865,5088,96161,640,4,0,14.467085191269655,,,0
24691,27750,34719,314,97005,996,4,0,14.467085191269655,,,0
39544,14239,46121,598,53045,1000,1,0,14.467085191269655,,,0
